TTHERM_ID,000min_A,000min_B,030min_A,030min_B,060min_A,060min_B,090min_A,090min_B,120min_A,120min_B,150min_A,150min_B,180min_A,180min_B,210min_A,210min_B,240min_A,240min_B
TTHERM_00008670,0.0145069,0.0506765,0.00686512,0.0214496,0.0145402,0.0232836,0.00789548,0.0068303,0.0,0.0376971,0.00827153,0.0466053,0.00691547,0.0138208,0.00916232,0.0145559,0.0,0.00674163
TTHERM_00008680,0.261541,0.670073,0.365619,0.752108,0.466459,0.68609,0.311976,0.576248,0.354903,0.47212,0.33539,0.477329,0.337579,0.463549,0.302351,0.397811,0.435775,0.396058
TTHERM_00008690,5.18451,4.45659,0.779514,2.78004,0.787569,1.90153,1.00035,1.97494,1.28238,1.90542,1.44593,2.41494,1.98115,1.99797,2.86411,2.23682,2.42594,2.56218
TTHERM_00008700,0.0214726,0.0093831,0.0101447,0.0105813,0.0143366,0.0200723,0.0116861,0.0201967,0.0192667,0.0124104,0.0204279,0.0394591,0.0170304,0.0204279,0.00901533,0.00715977,0.00621842,0.0166226
TTHERM_00008705,0.180508,0.669738,0.299217,0.854136,0.235291,1.07277,0.363508,1.165,0.475741,1.2972,0.627493,1.59811,0.447831,0.92929,0.205496,0.480676,0.212248,0.578958
TTHERM_00008710,0.449327,1.08811,0.224797,0.919301,0.22949,1.06871,0.35991,1.06219,0.419559,0.983737,0.396236,1.1202,0.323503,0.735354,0.267981,0.434278,0.398643,0.567436
TTHERM_00008715,0.572731,1.20168,0.168971,0.366596,0.119288,0.358173,0.121447,0.476311,0.184082,0.367222,0.161151,0.559817,0.19858,0.318907,0.103366,0.261253,0.252475,0.228143
TTHERM_00008720,3.9175,4.81402,1.59882,3.43868,4.34275,5.00156,4.52899,4.27855,3.72695,3.47717,5.24976,4.60167,4.35571,3.27377,4.01595,3.1321,3.18521,3.43244
TTHERM_00008728,0.117648,0.160534,0.0556773,0.159457,0.0442204,0.106219,0.0560271,0.0692427,0.0553849,0.0573204,0.0335392,0.121484,0.0490751,0.133105,0.0557329,0.0811632,0.10879,0.150354
TTHERM_00008730,0.1467,0.193812,0.157947,0.198378,0.126415,0.199535,0.115116,0.121932,0.121225,0.141975,0.0973741,0.163011,0.0941559,0.0876267,0.0687454,0.119428,0.0800218,0.126767
TTHERM_00008735,0.0654285,0.120628,0.0481649,0.0931585,0.0291464,0.0583411,0.0395667,0.0684579,0.00782276,0.0944555,0.0248706,0.120113,0.041587,0.083113,0.0183663,0.0437671,0.0253072,0.0472983
TTHERM_00008740,2.45798,3.81448,3.17476,3.54311,3.22528,3.66311,2.82364,3.46449,2.68696,3.19948,2.8684,3.45353,3.17507,3.17702,2.35382,2.8806,2.75637,3.02647
TTHERM_00008750,5.2052,7.66943,3.7431,5.58235,4.01491,6.06164,5.11202,5.81892,4.48244,6.29074,3.77204,6.81974,3.38241,4.4881,2.73658,3.50137,2.27132,3.19601
TTHERM_00008760,0.250002,0.455918,0.264467,0.44213,0.176882,0.395371,0.152073,0.457002,0.205715,0.363029,0.150927,0.404946,0.140214,0.273216,0.167199,0.110677,0.0959913,0.129851
TTHERM_00008770,2.87767,2.09536,1.65571,1.37957,1.45285,1.35804,1.47681,1.38511,1.31395,1.42881,1.32734,1.2847,1.41597,1.30611,1.38893,1.68356,0.975596,1.42025
TTHERM_00008775,0.368714,0.89674,2.71057,2.02507,2.99268,2.79873,1.07985,1.49701,0.528876,0.912174,0.540353,0.732982,0.887848,0.887084,2.08726,0.943721,2.43126,1.44454
TTHERM_00008780,0.419768,0.515997,1.35543,1.23073,1.0035,1.12837,1.16223,1.11011,1.94945,1.3923,2.03724,1.45638,1.24792,1.25498,0.848631,1.18527,1.18245,1.03078
TTHERM_00008790,1.1601,8.07831,0.329635,2.48352,0.34761,2.05405,0.725662,3.10767,1.08582,6.00392,1.09179,6.15903,1.70667,5.04171,1.54692,3.71703,1.92656,4.28027
TTHERM_00008800,13.0243,10.7192,19.1456,8.47696,9.59982,6.23446,7.88781,4.48963,9.77974,6.22999,9.01577,8.38081,8.53442,9.10959,8.81757,8.97249,6.10697,7.71687
TTHERM_00009800,0.412377,0.690077,0.528851,0.643645,0.49958,0.772621,0.533053,1.00358,0.748647,0.996857,1.45917,1.59235,0.999923,1.26932,0.651808,0.871617,0.366585,0.638921
TTHERM_00009839,0.11679,0.305241,0.351973,0.364694,0.136905,0.361083,0.127129,0.294369,0.292593,0.336197,0.552804,0.623249,0.373247,0.372598,0.223389,0.19726,0.119234,0.253723
TTHERM_00009877,0.325104,0.55825,0.366229,0.361585,0.253429,0.334734,0.199677,0.441032,0.262591,0.436994,0.222771,0.482377,0.183331,0.348882,0.248375,0.292292,0.187518,0.317051
TTHERM_00009878,0.0251264,0.00998417,0.0215711,0.00900442,0.00914804,0.0164629,0.00248625,0.0150333,0.00492001,0.0118854,0.00521743,0.0104977,0.0152087,0.0238919,0.0172453,0.0114987,0.00991663,0.0127293
TTHERM_00009880,0.0186542,0.0116471,0.0151021,0.0236366,0.00533672,0.0170751,0.00580119,0.00501163,0.00860935,0.0184865,0.0121724,0.0269409,0.0101408,0.00253433,0.0167709,0.0106547,0.0,0.0173266
TTHERM_00009890,1.12722,1.93087,1.52853,1.61291,1.18373,1.3397,0.898693,1.33982,0.824916,1.10975,0.942176,1.24875,0.791016,0.992946,0.648316,0.955564,0.76504,0.978434
TTHERM_00010920,0.240416,0.521413,0.121495,0.334996,0.112142,0.305472,0.121461,0.260216,0.146463,0.243714,0.155842,0.297138,0.142115,0.215988,0.125406,0.153272,0.162159,0.161112
TTHERM_00010930,0.00536548,0.0142507,0.0198611,0.00533776,0.0105213,0.0129737,0.0119426,0.016279,0.035003,0.00999732,0.0124253,0.0434016,0.0100029,0.0762842,0.0331119,0.0108679,0.0182618,0.035024
TTHERM_00010940,0.103291,0.0451504,0.0787741,0.0489385,0.0755691,0.0636192,0.0367546,0.0466849,0.0684587,0.0447907,0.0589874,0.0474739,0.0585618,0.0491023,0.0674687,0.0615149,0.0482851,0.0608791
TTHERM_00010950,0.0018806,0.00164413,0.00532688,0.00370661,0.00753094,0.00301146,0.00409384,0.00353582,0.00607639,0.0048931,0.00859207,0.006915,0.0143074,0.0107275,0.0,0.0,0.00163257,0.00174657
TTHERM_00010960,2.92889,1.50347,1.9495,1.63487,0.620615,0.903652,0.402166,0.691487,0.526268,0.780725,0.685375,0.859262,0.857259,0.805612,1.02308,0.989657,1.01997,1.03688
TTHERM_00010970,45.6024,51.7834,42.5182,43.9059,46.5171,45.8772,39.3099,41.0253,40.3642,40.8013,42.9892,45.571,41.4239,42.9557,35.9196,41.4848,31.786,40.1481
TTHERM_00010980,0.366001,1.8304,0.233109,0.631593,0.460587,1.25896,0.398396,1.82066,0.588271,2.25896,0.586613,2.16988,0.616484,1.61113,0.429573,0.901987,0.107205,0.853865
TTHERM_00010990,0.00904652,0.0186472,0.00853682,0.0152824,0.0032337,0.0196498,0.00140663,0.0163951,0.000696101,0.0162572,0.00295336,0.014261,0.00491319,0.0104387,0.00649639,0.0109617,0.00840954,0.0120004
TTHERM_00011000,0.0613431,0.0815976,0.070535,0.099882,0.0133529,0.0555402,0.020321,0.0401263,0.017233,0.0462545,0.0335019,0.0416705,0.0177611,0.0481922,0.0201419,0.0239931,0.039375,0.0297274
TTHERM_00011010,2.03512,4.11034,1.60456,4.41867,1.27316,3.41011,1.63042,3.3635,1.30319,3.30445,1.25009,3.7737,0.928386,2.55302,1.05773,1.25482,1.23621,1.46733
TTHERM_00011020,7.73596,9.61816,6.43707,10.4859,5.00819,8.88839,4.68416,9.49023,4.18135,7.67591,5.09318,7.67289,5.95795,7.12689,7.35693,7.12193,7.68036,7.73592
TTHERM_00011030,58.3389,122.37,71.1446,110.945,68.5577,110.553,64.1933,111.194,69.0773,110.558,63.3007,124.653,58.9593,89.4905,51.5729,61.3169,55.3506,68.2235
TTHERM_00011040,0.0637438,0.0916792,0.252412,0.235065,0.26145,0.428088,0.606529,0.608941,1.33982,0.873819,2.63504,1.03768,2.27048,1.42328,0.755377,1.34761,0.407026,0.807825
TTHERM_00011120,14.9597,14.116,14.4048,12.9908,14.9724,12.4631,13.9742,12.0045,12.7942,12.0774,13.9297,11.1706,14.619,13.5825,15.6555,15.3642,15.0659,15.5883
TTHERM_00011140,0.286263,0.183638,0.307137,0.260125,0.199122,0.168178,0.163883,0.136301,0.200204,0.174115,0.205949,0.160624,0.206823,0.166119,0.196409,0.18939,0.153299,0.172636
TTHERM_00011150,19.0079,12.7864,20.5672,20.143,13.8061,17.3326,18.1609,17.1893,19.1982,17.6114,16.8562,16.1337,16.4907,15.6068,13.7219,16.0595,15.4514,15.6784
TTHERM_00011160,74.7157,50.7251,161.881,38.3728,181.075,51.9867,79.7415,32.354,87.4414,39.8621,95.5791,47.0127,98.8184,66.0004,92.5957,78.3424,78.1478,70.2661
TTHERM_00011170,63.4538,22.6103,28.0137,12.519,30.9455,18.4135,26.646,20.9519,20.8532,20.304,25.45,21.6958,32.8996,24.9674,26.5387,25.9335,19.1097,24.2537
TTHERM_00011180,81.1031,170.999,64.3084,111.454,61.3521,103.23,60.5347,100.507,57.9308,104.975,58.1207,122.514,73.8405,101.146,97.311,95.0381,89.0203,103.765
TTHERM_00011190,10.8356,22.5534,18.3405,25.7418,25.7069,26.9122,20.1311,21.3332,15.7694,20.9123,16.9703,26.7273,16.8797,18.5428,20.8076,19.2365,19.3604,20.5901
TTHERM_00011197,0.43582,0.295505,0.230081,0.318346,0.243139,0.377068,0.193296,0.457273,0.433584,0.892939,0.256999,0.798125,0.293636,0.432061,0.349003,0.440563,0.239782,0.375538
TTHERM_00011204,0.285917,0.785252,0.273889,0.656964,0.335836,0.811465,0.103438,0.407603,0.254477,0.28603,0.107184,0.476182,0.0919737,0.320875,0.060795,0.292195,0.0841983,0.312033
TTHERM_00011210,16.3442,38.4973,17.2321,35.4845,13.6294,34.919,16.1659,33.6568,18.8321,36.6576,21.1805,46.7218,18.2707,29.7768,19.2501,20.6714,17.8341,21.3516
TTHERM_00011220,48.4661,50.4363,58.3892,59.735,50.5303,54.822,33.5047,46.2147,26.764,37.154,28.9601,33.8907,41.2196,39.2463,65.9361,46.5244,69.5861,59.6935
TTHERM_00011230,0.0212771,0.129984,0.0302532,0.0734177,0.0426835,0.102598,0.0347423,0.0902576,0.0457649,0.073661,0.024239,0.0975602,0.0507959,0.111637,0.0269478,0.0428192,0.0185461,0.029678
TTHERM_00011240,4.62155,6.6325,9.82992,5.18936,4.76613,4.05765,3.17176,3.1764,3.46604,2.8812,3.33125,3.1984,4.16588,3.33151,3.28426,3.19274,2.78294,3.01157
TTHERM_00011244,1.12248,3.79288,1.46124,2.98008,0.780499,2.31025,0.507599,2.41417,0.556536,2.1041,0.88342,1.99175,0.727885,1.51937,0.769398,0.926091,0.860578,1.01262
TTHERM_00011245,0.535323,1.67947,0.916369,2.1468,0.752797,2.04246,0.699348,1.92175,0.862484,1.84993,0.91264,2.35173,0.683942,1.29723,0.318153,0.487734,0.671012,0.647792
TTHERM_00011246,0.0690755,0.165562,0.032837,0.0510871,0.0346888,0.0278343,0.0,0.0978718,0.0371024,0.0746134,0.0,0.0158075,0.0165428,0.0495447,0.0219828,0.0524202,0.0150979,0.0
TTHERM_00011247,1.1459,3.61658,1.22158,3.74952,0.558031,2.19689,0.49144,2.57489,0.484929,2.0104,0.315792,1.98656,0.349292,1.32838,0.486269,0.843321,0.956344,1.00194
TTHERM_00011248,0.0161415,0.0985016,0.0,0.0,0.0162093,0.0260047,0.0878616,0.0304848,0.05203,0.0558087,0.0367142,0.192141,0.0772726,0.123446,0.0410592,0.0326343,0.0564193,0.105151
TTHERM_00011250,0.208981,0.418124,0.041234,0.231762,0.0611124,0.139844,0.0473925,0.19688,0.159249,0.331751,0.148881,0.327567,0.224304,0.307117,0.088093,0.174952,0.0454985,0.129517
TTHERM_00011269,0.105469,0.208788,0.146393,0.263371,0.140943,0.259537,0.153073,0.30455,0.196726,0.426353,0.264618,0.406627,0.187683,0.254531,0.0888018,0.197505,0.104015,0.124164
TTHERM_00011270,1.26737,3.50636,2.71365,4.74233,2.1567,4.41525,1.85564,3.86811,3.07242,4.88399,3.3672,6.01864,5.30551,5.1222,3.05925,4.20593,1.97444,3.26917
TTHERM_00011280,42.7789,121.813,55.5905,114.935,66.4696,140.103,69.6316,143.482,71.0841,144.86,61.2166,159.163,56.6306,95.4849,53.904,62.8873,54.1617,68.49
TTHERM_00011290,0.0437955,0.038261,0.0880127,0.0161875,0.0274246,0.0263395,0.0119178,0.0103044,0.0353555,0.0379512,0.0312308,0.0904937,0.0417197,0.0312716,0.0345278,0.027424,0.028562,0.0661293
TTHERM_00011310,14.8275,10.932,13.9129,11.8617,9.47856,9.5627,7.3397,8.38166,7.82103,9.20915,9.76984,9.17958,11.913,10.282,10.7215,11.8059,8.60258,9.66743
TTHERM_00011330,2.10215,1.17254,0.779463,1.15823,0.737164,0.96888,0.730848,0.700147,0.773987,0.629922,0.583223,0.557478,0.602235,0.670312,0.747572,0.650022,0.960269,0.839565
TTHERM_00011340,1.82213,1.15182,2.23526,1.26343,2.61125,1.74239,1.78283,1.46985,1.37129,1.20562,1.11448,1.07275,1.26629,1.25921,1.76845,1.5352,1.91683,1.75144
TTHERM_00011350,1.45687,0.959983,1.48724,1.25542,1.43185,1.47651,1.28896,1.14692,1.31693,1.14137,1.46294,1.12376,1.18285,1.18602,1.01589,1.34078,1.10682,1.0784
TTHERM_00011360,90.5075,189.503,59.6378,118.369,69.9987,127.846,87.064,137.608,102.52,154.908,89.6859,172.042,91.0612,121.311,86.9598,89.7453,91.8191,94.9189
TTHERM_00011370,1199.39,2587.12,465.7,728.74,414.582,910.64,431.444,711.906,447.028,759.507,450.83,873.587,523.264,679.242,611.891,617.18,842.356,728.837
TTHERM_00011380,4.10749,4.91017,3.35981,2.32244,3.85772,3.42528,4.13037,2.64862,3.64367,3.2929,3.82592,3.04572,3.79416,3.30531,4.26434,3.91527,3.8977,3.52907
TTHERM_00011400,15.6111,10.1633,10.651,8.17307,12.4857,8.63431,11.4941,8.13829,13.0328,8.86737,13.0726,7.80603,12.9357,10.5144,15.7726,13.2529,15.0706,13.6387
TTHERM_00011419,0.191703,0.766509,0.256783,0.454035,0.154563,0.217665,0.0833985,0.400291,0.246283,0.42849,0.346387,1.11722,0.258531,0.55304,0.343359,0.156614,0.47374,0.28656
TTHERM_00011437,1.03594,1.85869,0.572119,0.898995,0.333163,0.986383,0.473637,0.901075,0.333594,1.37724,0.564656,1.28843,0.357749,0.932352,0.317265,0.567405,0.380922,0.501666
TTHERM_00011438,0.17241,0.281512,0.287415,0.148758,0.238306,0.382617,0.164215,0.142651,0.208178,0.223224,0.342511,0.275875,0.268845,0.165127,0.192601,0.0656131,0.207626,0.26093
TTHERM_00011440,43.7633,62.6316,114.448,103.639,163.324,120.84,194.281,167.295,166.055,141.005,143.041,107.032,153.602,110.765,161.903,124.075,169.931,131.523
TTHERM_00011445,0.535629,0.795294,0.506037,0.82045,0.704421,0.749642,0.351211,0.646373,0.41346,0.607077,0.364718,0.785737,0.45136,0.543262,0.694787,0.500145,0.877297,0.632428
TTHERM_00011449,1.22259,1.09347,1.48054,1.40174,1.93283,1.37374,1.12272,1.04939,1.00331,0.877596,1.13342,0.850321,1.08847,0.920891,1.46174,1.12824,1.5762,1.1476
TTHERM_00011450,32.5282,19.3426,42.3027,17.4957,25.4388,13.4696,18.1017,10.3763,15.5993,11.2706,17.7896,12.083,18.6311,16.0993,21.7046,20.0764,18.3121,20.6659
TTHERM_00011460,1.41026,2.08215,1.42724,1.95483,0.957202,2.11334,1.35048,2.81871,2.28071,3.157,3.95005,6.0969,4.80961,4.42035,2.36352,3.94759,1.00741,2.40584
TTHERM_00011470,5.47738,2.19853,2.87286,1.90397,2.49931,2.24374,1.86108,2.16713,1.93573,1.84779,2.52085,1.92,2.89702,2.16914,2.67753,2.4518,2.10237,2.39635
TTHERM_00011480,0.698606,0.325318,0.544208,0.334346,0.388956,0.267254,0.36729,0.257206,0.4047,0.254702,0.385437,0.253194,0.405892,0.378036,0.417571,0.419047,0.373688,0.364215
TTHERM_00011490,0.245062,0.895377,0.0429877,0.357901,0.10011,0.481108,0.296401,0.56442,0.663935,0.762272,0.496546,0.940953,0.433049,0.597078,0.298515,0.47429,0.292508,0.523165
TTHERM_00011520,0.0601249,0.0758539,0.107462,0.125115,0.0401705,0.0482387,0.0218155,0.0691867,0.0287574,0.0347244,0.00761954,0.0613302,0.0382053,0.0827216,0.0337396,0.0401996,0.063936,0.0682953
TTHERM_00011530,0.506146,0.52955,0.350716,0.487287,0.336141,0.387066,0.403595,0.415479,0.272385,0.295774,0.214856,0.281021,0.151404,0.179332,0.200512,0.253639,0.153561,0.213294
TTHERM_00011540,106.465,107.732,99.311,119.524,79.2416,110.237,67.799,105.811,62.4393,98.3141,63.9082,81.9151,68.5354,87.8093,77.7995,90.3331,87.3949,91.2321
TTHERM_00011550,2.64312,2.04487,0.818859,1.46136,0.645415,1.25946,0.839752,1.34531,1.0829,1.45869,0.811035,1.68745,1.07423,1.37381,1.10961,1.04285,1.17901,1.08482
TTHERM_00011560,1.30118,2.36755,1.09078,2.37805,0.853241,2.18738,1.03507,1.74518,1.21649,1.91477,1.17467,2.58887,1.0033,1.53691,0.975626,1.02674,0.828573,1.23777
TTHERM_00011570,1.91014,4.01865,1.5315,3.3316,1.71912,2.72286,1.46083,2.86177,1.9808,2.84071,2.26589,4.63629,2.51527,2.97063,1.69854,2.17676,1.42533,2.20406
TTHERM_00011585,8.51025,6.83616,14.1279,11.9739,12.6853,9.85224,8.85698,7.94606,8.52172,7.15396,9.05808,6.63598,7.82474,7.68379,7.75677,7.054,8.79062,7.37841
TTHERM_00011600,0.355907,0.258697,0.57602,0.253525,0.508189,0.335983,0.529308,0.348011,0.607078,0.351327,0.663784,0.323784,0.439337,0.422392,0.332872,0.444122,0.385738,0.294611
TTHERM_00011610,10.4997,16.7807,7.94779,10.4794,7.09252,10.8252,7.12968,10.0076,7.95946,10.8146,9.85867,12.4414,11.3099,11.0464,11.7301,12.5833,10.3417,12.4552
TTHERM_00011620,0.27627,0.27693,0.307182,0.264278,0.219744,0.280013,0.163623,0.236962,0.266823,0.214831,0.366361,0.261275,0.522132,0.27061,0.296917,0.313059,0.208301,0.249111
TTHERM_00011630,0.232869,0.203475,0.638422,0.463626,0.251936,0.380809,0.223057,0.390009,0.401105,0.35119,0.600621,0.346522,0.696283,0.558514,0.416854,0.573552,0.21861,0.458679
TTHERM_00011640,3.85296,5.46338,4.47596,5.88807,5.26456,6.13916,4.45181,5.33627,4.03589,4.803,3.83746,4.1502,3.84022,4.39534,4.20483,4.58437,4.65752,4.79421
TTHERM_00011650,1.97794,4.23507,3.75055,5.05996,3.50762,5.58493,3.42797,4.17214,1.92298,5.29314,1.53133,4.63812,1.44737,2.81877,1.68752,1.90814,2.16422,2.5327
TTHERM_00011660,0.942588,2.30004,0.672367,1.55874,0.284621,1.2867,0.518548,1.09857,0.468742,1.28965,0.40418,1.44086,0.435435,1.00536,0.346452,0.458737,0.556438,0.716229
TTHERM_00011670,5.15768,3.33622,4.59884,4.2601,5.01718,4.07558,5.3051,3.97688,5.79388,4.46954,6.50829,3.84149,5.6629,4.85915,4.83007,4.95768,4.92706,4.72777
TTHERM_00011685,0.0931081,0.189418,0.117937,0.275438,0.0155816,0.174955,0.0675739,0.234413,0.0333504,0.174398,0.0353028,0.198963,0.074266,0.177974,0.0394542,0.12543,0.135561,0.0722003
TTHERM_00011700,4.87676,3.69568,2.47182,2.28734,1.99213,2.01501,1.59694,1.66774,1.95821,2.2083,2.387,2.70196,1.80585,2.48577,2.07336,2.45134,2.20364,2.15975
TTHERM_00011710,10.6166,11.7037,11.6178,12.7147,7.56639,10.843,5.69928,9.15749,5.13272,9.41332,4.66462,8.63015,4.16304,6.95978,4.34936,5.77609,5.53396,6.12939
TTHERM_00011720,1.77726,1.17964,0.867916,1.08616,1.09728,1.19228,0.982764,1.1246,1.26989,0.985279,1.44309,1.10283,2.10098,1.51703,1.58927,1.32659,1.44762,1.48003
TTHERM_00011730,9.21926,7.71166,15.5167,9.70526,16.5274,9.74314,14.8335,9.54557,15.6627,9.85306,15.0092,11.0381,14.8685,11.3229,12.6335,11.6243,11.0398,11.1662
TTHERM_00011740,0.230373,0.301989,0.693028,0.480587,0.530684,0.470744,0.626883,0.516472,0.607691,0.515913,0.622378,0.469173,0.570138,0.463945,0.507897,0.430257,0.570486,0.477964
TTHERM_00011750,10.2369,12.005,88.9696,53.7209,49.8506,35.6243,23.7251,19.2463,19.5087,17.8098,23.9823,17.0267,35.2576,24.2377,49.0772,32.7578,50.7215,35.9198
TTHERM_00011760,53.6851,37.5387,99.9744,44.1859,63.0257,39.6564,54.08,32.7664,57.7861,42.3146,56.0009,46.8981,53.6923,56.9337,54.7686,58.0864,44.2685,51.227
TTHERM_00011770,3.00722,1.95387,4.09017,2.40659,3.45952,2.26169,2.57048,1.86728,2.37313,1.7566,2.12648,1.61652,2.33697,1.92676,3.01626,2.31503,2.79622,2.60671
TTHERM_00011780,1.14798,1.21482,1.0117,1.28478,0.902765,1.02354,0.99658,1.06187,1.67429,1.28976,1.95861,1.29225,2.1021,1.63077,2.02938,2.10387,1.67879,1.92742
TTHERM_00011787,1.17249,8.31198,0.748459,3.97963,0.552095,7.95328,0.679862,7.29963,1.08375,9.71963,0.523766,8.89649,1.06215,6.83825,0.788336,3.02543,1.73892,5.48807
TTHERM_00011794,0.0538311,0.140735,0.0,0.088475,0.0180242,0.0578578,0.0195348,0.0169521,0.096365,0.0155018,0.081574,0.0985333,0.0,0.0343294,0.0,0.0544997,0.0313855,0.016703
TTHERM_00011800,2.67904,1.70671,3.66935,1.69524,2.5229,1.58462,2.68965,1.58615,2.65801,1.59079,2.43449,1.43653,2.5564,2.01915,2.53019,2.18282,2.13637,1.95213
TTHERM_00011810,0.175469,0.103557,0.0828214,0.0691674,0.0951447,0.145148,0.198944,0.171805,0.278773,0.220687,0.399219,0.201649,0.262765,0.27382,0.154455,0.194196,0.123106,0.169743
TTHERM_00011820,0.0262367,0.0305861,0.0357753,0.024419,0.0452326,0.056008,0.0475949,0.057543,0.0722194,0.0657432,0.0849188,0.068343,0.0720654,0.0817466,0.0476555,0.0480308,0.0328928,0.0473771
TTHERM_00011830,0.195575,0.235768,0.194099,0.358057,0.130741,0.239372,0.101377,0.245713,0.10018,0.35477,0.148592,0.563878,0.0799905,0.319672,0.0824806,0.121689,0.105465,0.129877
TTHERM_00011840,0.514738,0.364391,1.08643,0.568453,0.781879,0.697051,0.749514,0.765289,0.826451,0.641595,1.03416,0.662283,0.74524,0.780481,0.626413,0.722021,0.590472,0.681785
TTHERM_00011850,0.790965,0.740133,0.741873,1.079,0.665345,1.08806,0.983973,1.03072,1.49712,1.22961,1.8524,1.30302,1.48789,1.47337,1.15952,1.26112,1.24139,1.02394
TTHERM_00011860,1.71422,1.44667,2.43699,2.33107,1.35943,1.26553,0.825027,1.44906,1.3179,1.59002,1.84566,1.63488,2.2134,1.86418,2.1605,1.7722,1.21518,1.99885
TTHERM_00011870,0.288781,0.426925,2.95029,2.19314,0.755691,1.00415,0.314309,0.710963,0.340464,0.447735,0.490388,0.474302,0.44435,0.360277,0.665348,0.50039,0.583151,0.83457
TTHERM_00011880,12.3785,13.9983,8.58816,12.3361,6.92339,9.3483,8.09959,10.1783,12.0487,13.3592,16.8888,16.6213,20.2702,16.526,15.2994,15.7826,11.4446,14.9748
TTHERM_00011890,1.45379,0.724343,0.739285,0.745749,0.740869,0.681391,0.809716,1.01577,1.36379,1.39649,2.44534,1.65185,3.94586,2.61718,2.88207,3.14412,1.19325,2.25896
TTHERM_00011900,0.201841,0.264509,0.0753427,0.198941,0.175612,0.344982,0.404713,1.05972,1.32645,1.81357,3.13336,2.32685,4.52821,3.36768,2.37155,3.90024,0.808217,2.5763
TTHERM_00011910,0.015752,0.0323404,0.0213277,0.0249711,0.0239915,0.0263074,0.010436,0.0321795,0.0280354,0.0368375,0.0250412,0.0390462,0.0162733,0.0260327,0.0146318,0.0321216,0.0243628,0.0248021
TTHERM_00011940,0.0775733,0.107245,0.0465019,0.059916,0.0419715,0.0528588,0.0559083,0.050246,0.0395219,0.0745671,0.0598825,0.0963865,0.0647733,0.0807007,0.085656,0.0606918,0.0527614,0.0584077
TTHERM_00011950,0.0294035,0.0,0.0280821,0.0,0.0,0.0713387,0.0,0.0556897,0.0630135,0.0506467,0.0332716,0.187761,0.0565555,0.0282203,0.0,0.149897,0.0,0.0274163
TTHERM_00011960,0.140959,0.0627289,0.0556731,0.0303092,0.015397,0.0266839,0.0362644,0.0361474,0.0469199,0.0244466,0.0468276,0.0612431,0.0755796,0.0438702,0.05806,0.0435458,0.0445115,0.057131
TTHERM_00012960,3.61797,6.83397,1.7996,5.23169,1.59328,4.8542,1.15056,3.43942,0.850992,3.35178,0.738717,3.3648,0.682301,2.31551,1.47812,1.2778,1.90383,1.81706
TTHERM_00012970,1.89499,7.45442,1.32909,5.88172,1.48336,7.30552,1.25942,5.63785,0.985161,5.02949,0.657075,5.492,0.535584,2.73044,1.42473,1.83999,1.85078,2.24749
TTHERM_00012980,35.4647,38.786,26.7164,34.6471,27.6821,35.3431,29.5058,36.9207,31.0366,38.0969,33.0577,39.1181,32.2043,38.6819,39.3229,37.5246,46.236,43.2509
TTHERM_00012990,1.91067,1.50936,1.88548,1.62961,1.55472,1.50398,1.40748,1.51213,1.48758,1.30932,1.73001,1.19312,1.84634,1.41186,1.91926,1.93478,1.68544,1.9245
TTHERM_00013000,3.90551,0.747368,1.45824,0.397488,0.467756,0.344537,0.425152,0.178252,0.56887,0.294268,0.616783,0.438789,0.686391,0.505163,0.575303,0.546001,0.49461,0.562483
TTHERM_00013010,7.23831,1.12204,5.34276,0.967823,1.52132,1.05364,1.45731,0.95021,1.89146,1.34464,2.08543,1.52308,2.60592,2.15268,3.84946,2.35855,4.30645,2.45602
