,TTHERM_ID,leiden_label_full
5572,TTHERM_00727490,180
5675,TTHERM_00726450,180
3872,TTHERM_00726410,180
4735,TTHERM_00725950,180
4394,TTHERM_00723650,180
5677,TTHERM_00723610,180
4647,TTHERM_00723530,180
5123,TTHERM_00723490,180
5426,TTHERM_00723360,180
4400,TTHERM_00723340,180
5207,TTHERM_00723280,180
5188,TTHERM_00723230,180
4674,TTHERM_00723170,180
3877,TTHERM_00723160,180
5220,TTHERM_00723030,180
5292,TTHERM_00722970,180
5778,TTHERM_00721500,180
5713,TTHERM_00721260,180
4509,TTHERM_00721190,180
5017,TTHERM_00720102,180
4088,TTHERM_00717830,180
3810,TTHERM_00717590,180
5010,TTHERM_00717580,180
4670,TTHERM_00717490,180
4333,TTHERM_00717470,180
5647,TTHERM_00716400,180
4807,TTHERM_00716270,180
5191,TTHERM_00716190,180
5736,TTHERM_00716180,180
4713,TTHERM_00716130,180
4429,TTHERM_00716000,180
5824,TTHERM_00715990,180
5569,TTHERM_00715940,180
5567,TTHERM_00713510,180
5415,TTHERM_00713490,180
5819,TTHERM_00713110,180
5743,TTHERM_00711850,180
5280,TTHERM_00709670,180
4512,TTHERM_00709630,180
4180,TTHERM_00708500,180
5750,TTHERM_00704030,180
4739,TTHERM_00703970,180
5014,TTHERM_00703910,180
4248,TTHERM_00703900,180
5773,TTHERM_00703880,180
5410,TTHERM_00703810,180
4580,TTHERM_00703650,180
4152,TTHERM_00703630,180
3857,TTHERM_00703590,180
5323,TTHERM_00703580,180
4457,TTHERM_00703320,180
5550,TTHERM_00701230,180
4456,TTHERM_00701200,180
5832,TTHERM_00701140,180
5284,TTHERM_00701110,180
5831,TTHERM_00699830,180
5433,TTHERM_00698720,180
5774,TTHERM_00697510,180
5725,TTHERM_00697080,180
5516,TTHERM_00697030,180
4945,TTHERM_00696930,180
5829,TTHERM_00696910,180
5229,TTHERM_00695780,180
4384,TTHERM_00695710,180
5293,TTHERM_00695550,180
4448,TTHERM_00694550,180
4544,TTHERM_00694520,180
4847,TTHERM_00693220,180
5753,TTHERM_00693190,180
5192,TTHERM_00693090,180
5704,TTHERM_00693060,180
5435,TTHERM_00692970,180
5657,TTHERM_00691800,180
4174,TTHERM_00691630,180
5706,TTHERM_00691540,180
5508,TTHERM_00691430,180
5453,TTHERM_00691210,180
5765,TTHERM_00691200,180
4411,TTHERM_00689950,180
5468,TTHERM_00688770,180
5096,TTHERM_00688460,180
5012,TTHERM_00688450,180
3795,TTHERM_00688400,180
3984,TTHERM_00686190,180
5686,TTHERM_00686120,180
5720,TTHERM_00686030,180
5799,TTHERM_00686000,180
5763,TTHERM_00685860,180
5827,TTHERM_00685840,180
5137,TTHERM_00684720,180
3816,TTHERM_00684710,180
5404,TTHERM_00684560,180
4447,TTHERM_00684510,180
3825,TTHERM_00684490,180
4853,TTHERM_00683230,180
3855,TTHERM_00683210,180
3745,TTHERM_00683180,180
5598,TTHERM_00683040,180
5790,TTHERM_00682960,180
5158,TTHERM_00681890,180
5470,TTHERM_00681880,180
5403,TTHERM_00681750,180
5715,TTHERM_00681720,180
5803,TTHERM_00680640,180
4738,TTHERM_00678460,180
5027,TTHERM_00675880,180
3965,TTHERM_00675750,180
4766,TTHERM_00675560,180
5234,TTHERM_00672260,180
4543,TTHERM_00670929,180
3775,TTHERM_00670740,180
4082,TTHERM_00670650,180
4814,TTHERM_00670450,180
4748,TTHERM_00670410,180
5129,TTHERM_00670380,180
5464,TTHERM_00670310,180
5607,TTHERM_00670240,180
5566,TTHERM_00670209,180
4213,TTHERM_00670190,180
5823,TTHERM_00670160,180
5116,TTHERM_00670150,180
4597,TTHERM_00670140,180
5822,TTHERM_00670130,180
3757,TTHERM_00668040,180
4823,TTHERM_00666989,180
5692,TTHERM_00666830,180
4057,TTHERM_00666500,180
5080,TTHERM_00666380,180
5025,TTHERM_00666350,180
3705,TTHERM_00663900,180
4360,TTHERM_00663829,180
5603,TTHERM_00661510,180
5249,TTHERM_00661480,180
3956,TTHERM_00660400,180
5724,TTHERM_00660390,180
5820,TTHERM_00660380,180
5654,TTHERM_00660360,180
5412,TTHERM_00660350,180
4365,TTHERM_00660130,180
4656,TTHERM_00659050,180
4944,TTHERM_00658990,180
4078,TTHERM_00658900,180
5313,TTHERM_00658830,180
5595,TTHERM_00658760,180
4215,TTHERM_00658720,180
4310,TTHERM_00657590,180
5040,TTHERM_00657510,180
4455,TTHERM_00657420,180
3809,TTHERM_00657410,180
4747,TTHERM_00656140,180
4610,TTHERM_00656090,180
3900,TTHERM_00655870,180
4239,TTHERM_00653710,180
5515,TTHERM_00649310,180
5548,TTHERM_00649130,180
5023,TTHERM_00649030,180
5814,TTHERM_00648810,180
5267,TTHERM_00648730,180
3831,TTHERM_00647540,180
5631,TTHERM_00647510,180
4864,TTHERM_00647450,180
5263,TTHERM_00647420,180
4345,TTHERM_00647360,180
4387,TTHERM_00647210,180
5047,TTHERM_00647100,180
5518,TTHERM_00646950,180
5233,TTHERM_00646920,180
4015,TTHERM_00643460,180
5693,TTHERM_00641320,180
4223,TTHERM_00637830,180
5447,TTHERM_00637750,180
5287,TTHERM_00637740,180
4756,TTHERM_00637660,180
3899,TTHERM_00637620,180
3934,TTHERM_00637610,180
5024,TTHERM_00637600,180
4574,TTHERM_00637499,180
5089,TTHERM_00637498,180
5299,TTHERM_00637430,180
5000,TTHERM_00637350,180
4371,TTHERM_00636920,180
5811,TTHERM_00633380,180
4873,TTHERM_00633339,180
5808,TTHERM_00633260,180
5443,TTHERM_00633250,180
5493,TTHERM_00633120,180
5167,TTHERM_00632980,180
4260,TTHERM_00630610,180
5805,TTHERM_00630370,180
5708,TTHERM_00630300,180
5804,TTHERM_00630270,180
3879,TTHERM_00629770,180
4029,TTHERM_00628690,180
3943,TTHERM_00628568,180
4438,TTHERM_00628540,180
5303,TTHERM_00628490,180
4953,TTHERM_00628480,180
4114,TTHERM_00628450,180
4707,TTHERM_00627280,180
4257,TTHERM_00627240,180
3966,TTHERM_00627130,180
4341,TTHERM_00627090,180
5802,TTHERM_00627070,180
4148,TTHERM_00624880,180
5095,TTHERM_00624840,180
4561,TTHERM_00624690,180
5770,TTHERM_00624620,180
5739,TTHERM_00624390,180
5800,TTHERM_00622960,180
4422,TTHERM_00621240,180
5680,TTHERM_00621200,180
5511,TTHERM_00621110,180
5772,TTHERM_00620930,180
3731,TTHERM_00618840,180
4997,TTHERM_00617800,180
4775,TTHERM_00616070,180
4669,TTHERM_00616060,180
5380,TTHERM_00616010,180
4809,TTHERM_00614850,180
3774,TTHERM_00614730,180
3910,TTHERM_00613630,180
4889,TTHERM_00607150,180
5245,TTHERM_00600840,180
4421,TTHERM_00600830,180
4007,TTHERM_00600820,180
4151,TTHERM_00600790,180
3830,TTHERM_00600640,180
4375,TTHERM_00599980,180
5779,TTHERM_00599970,180
4858,TTHERM_00597620,180
5236,TTHERM_00593020,180
4975,TTHERM_00593010,180
5795,TTHERM_00592990,180
4595,TTHERM_00592820,180
3947,TTHERM_00592810,180
4446,TTHERM_00592800,180
4428,TTHERM_00592670,180
5101,TTHERM_00591640,180
4349,TTHERM_00591560,180
5734,TTHERM_00590380,180
5732,TTHERM_00586840,180
4502,TTHERM_00586680,180
4759,TTHERM_00586650,180
4275,TTHERM_00585470,180
5792,TTHERM_00585410,180
4644,TTHERM_00585390,180
5791,TTHERM_00585210,180
4646,TTHERM_00585070,180
4424,TTHERM_00584970,180
4792,TTHERM_00584810,180
3829,TTHERM_00584780,180
5789,TTHERM_00584760,180
5549,TTHERM_00584680,180
4969,TTHERM_00584640,180
4797,TTHERM_00584620,180
4624,TTHERM_00582250,180
5626,TTHERM_00582100,180
4588,TTHERM_00582040,180
4769,TTHERM_00582039,180
5786,TTHERM_00582030,180
5788,TTHERM_00582020,180
4283,TTHERM_00582010,180
4768,TTHERM_00582000,180
4282,TTHERM_00581990,180
3976,TTHERM_00581930,180
5581,TTHERM_00581480,180
5650,TTHERM_00579320,180
5334,TTHERM_00579120,180
5639,TTHERM_00579059,180
5005,TTHERM_00579010,180
4913,TTHERM_00578970,180
5645,TTHERM_00578890,180
3718,TTHERM_00578820,180
4519,TTHERM_00578740,180
3964,TTHERM_00578500,180
5782,TTHERM_00578440,180
4338,TTHERM_00577280,180
3791,TTHERM_00577210,180
5529,TTHERM_00577100,180
3714,TTHERM_00576970,180
4532,TTHERM_00576810,180
5383,TTHERM_00576760,180
4311,TTHERM_00576750,180
5439,TTHERM_00575610,180
3998,TTHERM_00575350,180
5092,TTHERM_00574230,180
3839,TTHERM_00572070,180
5643,TTHERM_00572020,180
5777,TTHERM_00569520,180
4071,TTHERM_00569470,180
4270,TTHERM_00569460,180
3863,TTHERM_00569190,180
4571,TTHERM_00569140,180
5776,TTHERM_00568040,180
5052,TTHERM_00566790,180
5742,TTHERM_00565620,180
4755,TTHERM_00565580,180
4245,TTHERM_00564460,180
5021,TTHERM_00564430,180
4677,TTHERM_00564420,180
5451,TTHERM_00564400,180
5630,TTHERM_00564010,180
4883,TTHERM_00561210,180
4895,TTHERM_00561150,180
3838,TTHERM_00560050,180
4144,TTHERM_00560030,180
5671,TTHERM_00559770,180
5615,TTHERM_00558650,180
4324,TTHERM_00558470,180
4963,TTHERM_00558410,180
5577,TTHERM_00558280,180
4842,TTHERM_00558150,180
3898,TTHERM_00558090,180
5547,TTHERM_00557920,180
4876,TTHERM_00557890,180
4129,TTHERM_00557830,180
5306,TTHERM_00554560,180
5072,TTHERM_00554449,180
5730,TTHERM_00554440,180
4173,TTHERM_00550900,180
4255,TTHERM_00549610,180
5397,TTHERM_00549590,180
4771,TTHERM_00549570,180
4943,TTHERM_00549540,180
5562,TTHERM_00549510,180
5660,TTHERM_00549470,180
4352,TTHERM_00548310,180
4929,TTHERM_00548160,180
5754,TTHERM_00548020,180
5768,TTHERM_00543560,180
5767,TTHERM_00541510,180
5139,TTHERM_00540360,180
5478,TTHERM_00540340,180
5728,TTHERM_00540280,180
3846,TTHERM_00540020,180
4364,TTHERM_00538980,180
4011,TTHERM_00538830,180
5525,TTHERM_00537430,180
3704,TTHERM_00537429,180
4722,TTHERM_00537320,180
5206,TTHERM_00537310,180
5214,TTHERM_00537100,180
5762,TTHERM_00535840,180
3763,TTHERM_00535770,180
4505,TTHERM_00535730,180
5276,TTHERM_00535650,180
5760,TTHERM_00535470,180
5201,TTHERM_00535390,180
4445,TTHERM_00535230,180
4247,TTHERM_00535200,180
5011,TTHERM_00535170,180
4826,TTHERM_00534030,180
4217,TTHERM_00532840,180
5469,TTHERM_00532660,180
4765,TTHERM_00531890,180
3963,TTHERM_00531880,180
5157,TTHERM_00530720,180
4993,TTHERM_00530710,180
5535,TTHERM_00530700,180
5756,TTHERM_00530659,180
3817,TTHERM_00530600,180
3997,TTHERM_00530420,180
5248,TTHERM_00530410,180
3760,TTHERM_00530370,180
5152,TTHERM_00530208,180
5527,TTHERM_00530039,180
5752,TTHERM_00529940,180
4212,TTHERM_00529890,180
4951,TTHERM_00529550,180
5672,TTHERM_00527340,180
4711,TTHERM_00527300,180
5209,TTHERM_00527290,180
4612,TTHERM_00527260,180
4420,TTHERM_00527220,180
3971,TTHERM_00527080,180
5190,TTHERM_00526960,180
5727,TTHERM_00526830,180
4921,TTHERM_00526570,180
4763,TTHERM_00526420,180
3948,TTHERM_00526340,180
5608,TTHERM_00526300,180
4126,TTHERM_00526290,180
5347,TTHERM_00526270,180
4304,TTHERM_00526240,180
5359,TTHERM_00526220,180
5619,TTHERM_00525130,180
5746,TTHERM_00525120,180
5590,TTHERM_00522990,180
5593,TTHERM_00522770,180
5085,TTHERM_00522720,180
4269,TTHERM_00522670,180
5504,TTHERM_00522660,180
5087,TTHERM_00522610,180
4962,TTHERM_00522500,180
4419,TTHERM_00522480,180
4655,TTHERM_00522400,180
5251,TTHERM_00522260,180
5737,TTHERM_00522210,180
5741,TTHERM_00522190,180
4025,TTHERM_00522180,180
4292,TTHERM_00522170,180
5594,TTHERM_00522110,180
5718,TTHERM_00520940,180
5585,TTHERM_00519830,180
4346,TTHERM_00519790,180
4526,TTHERM_00515230,180
4974,TTHERM_00509100,180
5486,TTHERM_00503830,180
4070,TTHERM_00502650,180
5241,TTHERM_00502620,180
3849,TTHERM_00502510,180
4879,TTHERM_00502480,180
4077,TTHERM_00502430,180
4990,TTHERM_00502120,180
4451,TTHERM_00501020,180
5064,TTHERM_00500790,180
3916,TTHERM_00499620,180
4280,TTHERM_00499390,180
3894,TTHERM_00498210,180
5118,TTHERM_00498100,180
5700,TTHERM_00497990,180
4991,TTHERM_00497870,180
5381,TTHERM_00497860,180
4621,TTHERM_00497690,180
4745,TTHERM_00497680,180
4305,TTHERM_00497640,180
4681,TTHERM_00497370,180
5735,TTHERM_00497250,180
5231,TTHERM_00497232,180
3771,TTHERM_00494860,180
4196,TTHERM_00494780,180
4316,TTHERM_00494580,180
5164,TTHERM_00494550,180
4893,TTHERM_00494520,180
3920,TTHERM_00494510,180
5733,TTHERM_00494220,180
4972,TTHERM_00494210,180
5523,TTHERM_00494060,180
4133,TTHERM_00492800,180
5580,TTHERM_00492740,180
5296,TTHERM_00492600,180
4259,TTHERM_00492570,180
5332,TTHERM_00492510,180
4761,TTHERM_00492430,180
5385,TTHERM_00492360,180
4932,TTHERM_00492340,180
4486,TTHERM_00491230,180
5731,TTHERM_00491160,180
5352,TTHERM_00491150,180
5475,TTHERM_00491040,180
5283,TTHERM_00490590,180
4160,TTHERM_00489460,180
4599,TTHERM_00489440,180
5534,TTHERM_00488380,180
4915,TTHERM_00488270,180
5502,TTHERM_00487100,180
5576,TTHERM_00486970,180
4190,TTHERM_00486820,180
5729,TTHERM_00486770,180
4547,TTHERM_00486670,180
3866,TTHERM_00486520,180
5091,TTHERM_00486370,180
5726,TTHERM_00486070,180
4465,TTHERM_00485880,180
4086,TTHERM_00485840,180
3815,TTHERM_00483580,180
5723,TTHERM_00483540,180
5505,TTHERM_00483530,180
5166,TTHERM_00483510,180
5136,TTHERM_00483490,180
4931,TTHERM_00476850,180
4091,TTHERM_00476790,180
3749,TTHERM_00476690,180
4303,TTHERM_00476560,180
4579,TTHERM_00475390,180
5683,TTHERM_00475350,180
4799,TTHERM_00475330,180
5079,TTHERM_00474920,180
5507,TTHERM_00474850,180
5051,TTHERM_00474580,180
5717,TTHERM_00474490,180
5185,TTHERM_00473040,180
5108,TTHERM_00471960,180
5477,TTHERM_00471900,180
4277,TTHERM_00471780,180
4590,TTHERM_00471750,180
5177,TTHERM_00471730,180
5179,TTHERM_00471650,180
5322,TTHERM_00471520,180
5618,TTHERM_00471262,180
4618,TTHERM_00470992,180
5714,TTHERM_00470630,180
4204,TTHERM_00470540,180
5623,TTHERM_00470460,180
3994,TTHERM_00469370,180
5712,TTHERM_00469330,180
5204,TTHERM_00469290,180
4211,TTHERM_00469140,180
4649,TTHERM_00468000,180
5445,TTHERM_00467840,180
5709,TTHERM_00467830,180
4010,TTHERM_00467738,180
4279,TTHERM_00467400,180
5216,TTHERM_00467300,180
5492,TTHERM_00467250,180
4578,TTHERM_00466090,180
5442,TTHERM_00463880,180
5707,TTHERM_00463460,180
5459,TTHERM_00463400,180
5176,TTHERM_00463370,180
5355,TTHERM_00463300,180
4834,TTHERM_00460540,180
4028,TTHERM_00460470,180
4907,TTHERM_00459350,180
4410,TTHERM_00457000,180
5703,TTHERM_00456910,180
4064,TTHERM_00456710,180
4573,TTHERM_00455610,180
4560,TTHERM_00455600,180
3933,TTHERM_00455370,180
5540,TTHERM_00455350,180
5275,TTHERM_00455220,180
4852,TTHERM_00450960,180
3748,TTHERM_00450920,180
4781,TTHERM_00449390,180
3739,TTHERM_00449320,180
3803,TTHERM_00449190,180
3914,TTHERM_00449170,180
5644,TTHERM_00449050,180
5131,TTHERM_00446550,180
4892,TTHERM_00446500,180
5325,TTHERM_00446470,180
5274,TTHERM_00446180,180
5697,TTHERM_00446030,180
5696,TTHERM_00446000,180
4199,TTHERM_00445990,180
5455,TTHERM_00444810,180
5694,TTHERM_00444760,180
4120,TTHERM_00444750,180
4405,TTHERM_00444720,180
3717,TTHERM_00444710,180
4912,TTHERM_00444490,180
5161,TTHERM_00444460,180
4804,TTHERM_00444430,180
4493,TTHERM_00444390,180
5513,TTHERM_00443040,180
5175,TTHERM_00442940,180
4189,TTHERM_00442850,180
5555,TTHERM_00442680,180
5062,TTHERM_00442540,180
5180,TTHERM_00442440,180
4235,TTHERM_00442412,180
5687,TTHERM_00442360,180
5396,TTHERM_00442350,180
5666,TTHERM_00442340,180
4708,TTHERM_00442130,180
4897,TTHERM_00441940,180
5685,TTHERM_00439300,180
4297,TTHERM_00438790,180
4996,TTHERM_00437690,180
4393,TTHERM_00437650,180
4909,TTHERM_00437630,180
5457,TTHERM_00437510,180
5036,TTHERM_00437260,180
5682,TTHERM_00436240,180
5305,TTHERM_00433760,180
4047,TTHERM_00433690,180
5681,TTHERM_00433560,180
4222,TTHERM_00431390,180
3903,TTHERM_00431260,180
5679,TTHERM_00431250,180
5678,TTHERM_00431210,180
5310,TTHERM_00430160,180
5030,TTHERM_00429990,180
4695,TTHERM_00427510,180
5665,TTHERM_00427420,180
5663,TTHERM_00426290,180
4076,TTHERM_00426160,180
5480,TTHERM_00426060,180
5069,TTHERM_00426030,180
4878,TTHERM_00425890,180
3707,TTHERM_00424670,180
4288,TTHERM_00424473,180
3813,TTHERM_00423389,180
5370,TTHERM_00423380,180
5670,TTHERM_00421170,180
5196,TTHERM_00421130,180
4698,TTHERM_00421120,180
4668,TTHERM_00421112,180
5669,TTHERM_00420980,180
5668,TTHERM_00420940,180
5664,TTHERM_00420740,180
4508,TTHERM_00420690,180
5272,TTHERM_00420590,180
5420,TTHERM_00420540,180
5242,TTHERM_00420400,180
4863,TTHERM_00420370,180
5524,TTHERM_00420350,180
4390,TTHERM_00420320,180
5286,TTHERM_00420200,180
4728,TTHERM_00420140,180
5661,TTHERM_00420010,180
5659,TTHERM_00419920,180
4685,TTHERM_00419780,180
5318,TTHERM_00418500,180
5340,TTHERM_00418200,180
3737,TTHERM_00418150,180
5653,TTHERM_00418070,180
5173,TTHERM_00417960,180
5266,TTHERM_00415720,180
5331,TTHERM_00415670,180
5651,TTHERM_00415640,180
4941,TTHERM_00415630,180
5282,TTHERM_00414450,180
5649,TTHERM_00414400,180
3848,TTHERM_00414270,180
4673,TTHERM_00412160,180
5648,TTHERM_00412130,180
5454,TTHERM_00412090,180
4332,TTHERM_00412040,180
3728,TTHERM_00412010,180
4629,TTHERM_00411950,180
5440,TTHERM_00411920,180
5259,TTHERM_00411870,180
5646,TTHERM_00411860,180
4062,TTHERM_00411800,180
5281,TTHERM_00411780,180
4319,TTHERM_00411410,180
4323,TTHERM_00410130,180
3869,TTHERM_00409110,180
5308,TTHERM_00409098,180
5538,TTHERM_00409090,180
4865,TTHERM_00409080,180
5019,TTHERM_00408950,180
5642,TTHERM_00408900,180
4274,TTHERM_00405540,180
5640,TTHERM_00405470,180
3834,TTHERM_00405360,180
5638,TTHERM_00404350,180
3701,TTHERM_00404240,180
5429,TTHERM_00402160,180
5637,TTHERM_00402039,180
5169,TTHERM_00401929,180
4777,TTHERM_00400760,180
4014,TTHERM_00399570,180
3821,TTHERM_00399560,180
4658,TTHERM_00399350,180
5636,TTHERM_00399190,180
5635,TTHERM_00399150,180
4577,TTHERM_00395920,180
5400,TTHERM_00395870,180
5247,TTHERM_00394700,180
5632,TTHERM_00394580,180
5150,TTHERM_00393270,180
5609,TTHERM_00393260,180
4856,TTHERM_00393000,180
5557,TTHERM_00391390,180
5588,TTHERM_00391240,180
5494,TTHERM_00390180,180
5628,TTHERM_00390110,180
5625,TTHERM_00389820,180
5106,TTHERM_00388610,180
5613,TTHERM_00388460,180
4899,TTHERM_00388240,180
5423,TTHERM_00384940,180
4476,TTHERM_00383640,180
5622,TTHERM_00383590,180
5620,TTHERM_00382310,180
5238,TTHERM_00382270,180
4591,TTHERM_00382180,180
5517,TTHERM_00382170,180
5563,TTHERM_00382160,180
5617,TTHERM_00378930,180
5616,TTHERM_00378760,180
5375,TTHERM_00378650,180
5068,TTHERM_00378420,180
5163,TTHERM_00377310,180
5614,TTHERM_00375160,180
5612,TTHERM_00375060,180
3868,TTHERM_00374970,180
5542,TTHERM_00374890,180
5610,TTHERM_00373840,180
5321,TTHERM_00372630,180
5539,TTHERM_00371210,180
4721,TTHERM_00371110,180
5606,TTHERM_00371040,180
4725,TTHERM_00370970,180
5008,TTHERM_00370890,180
4471,TTHERM_00370850,180
4374,TTHERM_00370750,180
3753,TTHERM_00370680,180
3942,TTHERM_00363180,180
5605,TTHERM_00363070,180
5601,TTHERM_00363060,180
5602,TTHERM_00363040,180
5339,TTHERM_00363030,180
5604,TTHERM_00363020,180
5338,TTHERM_00362992,180
4557,TTHERM_00362970,180
4954,TTHERM_00361890,180
5333,TTHERM_00361850,180
5156,TTHERM_00361840,180
4483,TTHERM_00361800,180
4206,TTHERM_00361700,180
4679,TTHERM_00361620,180
4183,TTHERM_00361550,180
4462,TTHERM_00357110,180
5086,TTHERM_00357020,180
5599,TTHERM_00355690,180
4491,TTHERM_00355670,180
5413,TTHERM_00355650,180
5100,TTHERM_00355620,180
4882,TTHERM_00355470,180
5597,TTHERM_00355240,180
5596,TTHERM_00354830,180
3892,TTHERM_00354730,180
3734,TTHERM_00354630,180
5531,TTHERM_00354600,180
5039,TTHERM_00353450,180
4699,TTHERM_00349000,180
4044,TTHERM_00348840,180
4454,TTHERM_00348780,180
4848,TTHERM_00348710,180
5592,TTHERM_00348540,180
4706,TTHERM_00348460,180
3794,TTHERM_00348330,180
4617,TTHERM_00348300,180
5315,TTHERM_00348200,180
4136,TTHERM_00348150,180
4482,TTHERM_00346910,180
4911,TTHERM_00343760,180
5587,TTHERM_00343750,180
4751,TTHERM_00343740,180
5367,TTHERM_00343590,180
3875,TTHERM_00343510,180
5042,TTHERM_00340230,180
4632,TTHERM_00339790,180
4754,TTHERM_00339660,180
5584,TTHERM_00338440,180
4000,TTHERM_00338340,180
5466,TTHERM_00335970,180
4111,TTHERM_00335780,180
5099,TTHERM_00335710,180
5579,TTHERM_00335700,180
5273,TTHERM_00335660,180
4135,TTHERM_00334490,180
4472,TTHERM_00334370,180
5146,TTHERM_00333230,180
5571,TTHERM_00332170,180
4464,TTHERM_00332110,180
5570,TTHERM_00331050,180
5301,TTHERM_00328540,180
5484,TTHERM_00327440,180
5125,TTHERM_00327400,180
5358,TTHERM_00327090,180
5257,TTHERM_00325671,180
3952,TTHERM_00324530,180
4363,TTHERM_00324470,180
4537,TTHERM_00323160,180
5564,TTHERM_00322980,180
5481,TTHERM_00322850,180
4535,TTHERM_00321700,180
5356,TTHERM_00321650,180
3888,TTHERM_00321590,180
4481,TTHERM_00321540,180
3992,TTHERM_00320200,180
4518,TTHERM_00320160,180
5559,TTHERM_00319920,180
4559,TTHERM_00318810,180
3962,TTHERM_00318800,180
3756,TTHERM_00318760,180
5225,TTHERM_00318530,180
5298,TTHERM_00317380,180
5552,TTHERM_00317250,180
5240,TTHERM_00317230,180
5551,TTHERM_00316870,180
5473,TTHERM_00316860,180
5270,TTHERM_00316820,180
5533,TTHERM_00316390,180
4936,TTHERM_00316320,180
4663,TTHERM_00316160,180
4551,TTHERM_00316150,180
5544,TTHERM_00316130,180
4302,TTHERM_00316120,180
4232,TTHERM_00314960,180
4694,TTHERM_00314900,180
4660,TTHERM_00313780,180
5537,TTHERM_00313580,180
5536,TTHERM_00313540,180
4587,TTHERM_00313360,180
5532,TTHERM_00313350,180
5530,TTHERM_00313310,180
4529,TTHERM_00313280,180
4383,TTHERM_00313180,180
4734,TTHERM_00313160,180
5528,TTHERM_00313000,180
4690,TTHERM_00312830,180
5526,TTHERM_00312682,180
3854,TTHERM_00312650,180
4594,TTHERM_00312470,180
4779,TTHERM_00312000,180
4822,TTHERM_00310910,180
5520,TTHERM_00310490,180
5004,TTHERM_00310420,180
4444,TTHERM_00309990,180
3845,TTHERM_00309970,180
4549,TTHERM_00309890,180
5514,TTHERM_00309830,180
5149,TTHERM_00307810,180
4268,TTHERM_00307710,180
4134,TTHERM_00307690,180
5510,TTHERM_00305460,180
4712,TTHERM_00305390,180
3833,TTHERM_00304310,180
5509,TTHERM_00304200,180
5506,TTHERM_00304150,180
4024,TTHERM_00304130,180
4985,TTHERM_00304120,180
4950,TTHERM_00301940,180
5501,TTHERM_00301930,180
5499,TTHERM_00300610,180
5498,TTHERM_00300530,180
5496,TTHERM_00300430,180
4803,TTHERM_00300320,180
5495,TTHERM_00300300,180
5491,TTHERM_00300230,180
5488,TTHERM_00300190,180
5317,TTHERM_00300180,180
4528,TTHERM_00300130,180
4263,TTHERM_00300110,180
5345,TTHERM_00299900,180
5485,TTHERM_00299860,180
5483,TTHERM_00299790,180
5482,TTHERM_00299730,180
4631,TTHERM_00298500,180
5479,TTHERM_00298490,180
4729,TTHERM_00298300,180
4802,TTHERM_00297162,180
3905,TTHERM_00297110,180
4689,TTHERM_00297100,180
5059,TTHERM_00297090,180
4102,TTHERM_00296010,180
5078,TTHERM_00295910,180
5471,TTHERM_00295750,180
4724,TTHERM_00295680,180
4555,TTHERM_00295679,180
5195,TTHERM_00295620,180
4589,TTHERM_00295520,180
5053,TTHERM_00295350,180
5460,TTHERM_00295280,180
4710,TTHERM_00295030,180
4327,TTHERM_00294660,180
5115,TTHERM_00294630,180
5458,TTHERM_00294600,180
4267,TTHERM_00294520,180
3923,TTHERM_00293290,180
5045,TTHERM_00292200,180
4373,TTHERM_00292000,180
4877,TTHERM_00290890,180
5452,TTHERM_00290880,180
5450,TTHERM_00290840,180
4744,TTHERM_00290730,180
4596,TTHERM_00289450,180
3700,TTHERM_00289360,180
5145,TTHERM_00289270,180
5444,TTHERM_00289230,180
4202,TTHERM_00286800,180
4250,TTHERM_00286780,180
5022,TTHERM_00285680,180
5438,TTHERM_00285600,180
5341,TTHERM_00285510,180
5436,TTHERM_00285420,180
5434,TTHERM_00285290,180
5432,TTHERM_00285260,180
5431,TTHERM_00283670,180
4139,TTHERM_00283330,180
3806,TTHERM_00283250,180
4872,TTHERM_00283160,180
5428,TTHERM_00283140,180
3909,TTHERM_00283130,180
5124,TTHERM_00283110,180
4959,TTHERM_00279660,180
5422,TTHERM_00278630,180
5421,TTHERM_00277510,180
5419,TTHERM_00276050,180
4150,TTHERM_00268250,180
5416,TTHERM_00268140,180
3938,TTHERM_00268139,180
4480,TTHERM_00268080,180
4254,TTHERM_00268040,180
5411,TTHERM_00267980,180
4603,TTHERM_00267970,180
5224,TTHERM_00266600,180
4113,TTHERM_00266490,180
5408,TTHERM_00266400,180
5406,TTHERM_00266340,180
5402,TTHERM_00266330,180
5399,TTHERM_00266230,180
3983,TTHERM_002653400,180
5378,TTHERM_00265150,180
4616,TTHERM_00263680,180
4229,TTHERM_00263470,180
4540,TTHERM_00263420,180
5395,TTHERM_00263150,180
4046,TTHERM_00263130,180
4326,TTHERM_00263110,180
5393,TTHERM_00261940,180
4355,TTHERM_00261830,180
3787,TTHERM_00260760,180
3716,TTHERM_00260710,180
4642,TTHERM_00260700,180
5392,TTHERM_00259549,180
4584,TTHERM_00259540,180
5389,TTHERM_00256960,180
5388,TTHERM_00256940,180
5386,TTHERM_00254570,180
5058,TTHERM_00253468,180
4013,TTHERM_00252330,180
4165,TTHERM_00252300,180
5154,TTHERM_00251020,180
4881,TTHERM_00250870,180
3766,TTHERM_00249840,180
4602,TTHERM_00249680,180
4623,TTHERM_00248410,180
5382,TTHERM_00248390,180
4012,TTHERM_00248220,180
4227,TTHERM_00247110,180
4762,TTHERM_00245750,180
5379,TTHERM_00245730,180
4686,TTHERM_00245590,180
4947,TTHERM_00245260,180
5376,TTHERM_00243780,180
